date,stock_id,ticker,open,high,low,close,volume,ma_5,ma_20,rsi_14,volatility_20d,trend,daily_return
2025-07-18,GOTO.JK,GOTO,60.0,61.0,56.0,58.0,8325688300,59.0,58.75,39.33,0.3647,bullish,-0.033333
2025-07-21,GOTO.JK,GOTO,58.0,59.0,56.0,57.0,3164740000,58.6,58.65,36.75,0.3509,bearish,-0.017241
2025-07-22,GOTO.JK,GOTO,57.0,59.0,57.0,58.0,2602475000,58.4,58.7,40.93,0.3346,bearish,0.017544
2025-07-23,GOTO.JK,GOTO,58.0,60.0,58.0,60.0,3746275900,58.6,58.85,48.29,0.3545,bearish,0.034483
2025-07-24,GOTO.JK,GOTO,59.0,60.0,58.0,59.0,3405743000,58.4,58.85,45.25,0.3397,bearish,-0.016667
2025-07-25,GOTO.JK,GOTO,59.0,59.0,57.0,58.0,5090425000,58.4,58.75,42.38,0.3388,bearish,-0.016949
2025-07-28,GOTO.JK,GOTO,58.0,60.0,58.0,59.0,3567335000,58.8,58.8,46.07,0.3224,neutral,0.017241
2025-07-29,GOTO.JK,GOTO,59.0,60.0,58.0,59.0,1423009300,59.0,58.8,46.07,0.3167,bullish,0.0
2025-07-30,GOTO.JK,GOTO,59.0,64.0,58.0,64.0,6540042400,59.8,59.15,60.65,0.4042,bullish,0.084746
2025-07-31,GOTO.JK,GOTO,65.0,66.0,63.0,65.0,6524608400,61.0,59.55,62.82,0.405,bullish,0.015625
2025-08-01,GOTO.JK,GOTO,65.0,67.0,63.0,65.0,3039895900,62.4,59.85,62.82,0.3918,bullish,0.0
2025-08-04,GOTO.JK,GOTO,65.0,65.0,63.0,63.0,1964634100,63.2,60.0,55.7,0.4091,bullish,-0.030769
2025-08-05,GOTO.JK,GOTO,64.0,65.0,63.0,65.0,1329202900,64.4,60.25,60.52,0.4214,bullish,0.031746
2025-08-06,GOTO.JK,GOTO,65.0,66.0,64.0,65.0,1312113200,64.6,60.55,60.52,0.4146,bullish,0.0
2025-08-07,GOTO.JK,GOTO,65.0,66.0,63.0,63.0,2490347000,64.2,60.7,53.74,0.431,bullish,-0.030769
2025-08-08,GOTO.JK,GOTO,63.0,64.0,61.0,62.0,1944611300,63.6,60.85,50.69,0.4305,bullish,-0.015873
2025-08-11,GOTO.JK,GOTO,62.0,63.0,61.0,62.0,1588434100,63.4,61.0,50.69,0.4305,bullish,0.0
2025-08-12,GOTO.JK,GOTO,62.0,65.0,62.0,65.0,1752940900,63.4,61.3,58.83,0.4587,bullish,0.048387
2025-08-13,GOTO.JK,GOTO,67.0,67.0,63.0,64.0,3230631400,63.2,61.55,55.54,0.4641,bullish,-0.015385
2025-08-14,GOTO.JK,GOTO,65.0,66.0,62.0,62.0,3815954900,63.0,61.65,49.57,0.4782,bullish,-0.03125
2025-08-15,GOTO.JK,GOTO,63.0,63.0,61.0,62.0,2688001200,63.0,61.85,49.57,0.4596,bullish,0.0
2025-08-19,GOTO.JK,GOTO,63.0,63.0,59.0,61.0,4700675900,62.8,62.05,46.66,0.4589,bullish,-0.016129
2025-08-20,GOTO.JK,GOTO,61.0,61.0,60.0,61.0,1633624900,62.0,62.2,46.66,0.456,bearish,0.0
2025-08-21,GOTO.JK,GOTO,61.0,62.0,59.0,61.0,2876999000,61.4,62.25,46.66,0.4407,bearish,0.0
2025-08-22,GOTO.JK,GOTO,60.0,62.0,60.0,61.0,2296673100,61.2,62.35,46.66,0.4358,bearish,0.0
2025-08-25,GOTO.JK,GOTO,61.0,62.0,60.0,60.0,1569532300,60.8,62.45,43.24,0.4355,bearish,-0.016393
2025-08-26,GOTO.JK,GOTO,60.0,61.0,59.0,61.0,7395943700,60.8,62.55,47.39,0.4352,bearish,0.016667
2025-08-27,GOTO.JK,GOTO,61.0,61.0,60.0,60.0,1096892600,60.6,62.6,43.93,0.44,bearish,-0.016393
2025-08-28,GOTO.JK,GOTO,60.0,60.0,59.0,59.0,911818300,60.2,62.35,40.73,0.3246,bearish,-0.016667
2025-08-29,GOTO.JK,GOTO,60.0,60.0,58.0,58.0,3597693700,59.6,62.0,37.77,0.3191,bearish,-0.016949
2025-09-01,GOTO.JK,GOTO,57.0,58.0,56.0,58.0,2405006300,59.2,61.65,37.77,0.3191,bearish,0.0
2025-09-02,GOTO.JK,GOTO,58.0,59.0,57.0,58.0,1376538200,58.6,61.4,37.77,0.3049,bearish,0.0
2025-09-03,GOTO.JK,GOTO,58.0,59.0,57.0,58.0,1273540500,58.2,61.05,37.77,0.2755,bearish,0.0
2025-09-04,GOTO.JK,GOTO,58.0,59.0,57.0,59.0,1621019900,58.2,60.75,43.32,0.2867,bearish,0.017241
2025-09-08,GOTO.JK,GOTO,59.0,60.0,58.0,58.0,1947303100,58.2,60.5,39.52,0.2735,bearish,-0.016949
2025-09-09,GOTO.JK,GOTO,58.0,58.0,56.0,56.0,3224398200,57.8,60.2,33.25,0.2922,bearish,-0.034483
2025-09-10,GOTO.JK,GOTO,57.0,57.0,56.0,56.0,1414873900,57.4,59.9,33.25,0.2922,bearish,0.0
2025-09-11,GOTO.JK,GOTO,57.0,58.0,56.0,57.0,2362188800,57.2,59.5,38.88,0.2353,bearish,0.017857
2025-09-12,GOTO.JK,GOTO,57.0,58.0,56.0,57.0,1246327000,56.8,59.15,38.88,0.2339,bearish,0.0
